"Taxa","blue","Env","pop1","pop2","pop3","pop4","pop5","pop6","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype"
93,60.64075967,"Env1",0.002,0.002,0.002,0.989,0.002,0.002,2,0,1,0,0,1,66.1755580715571
94,59.15313845,"Env1",0.007,0.004,0.004,0.03,0.798,0.155,2,0,1,0,0,1,68.2492450822964
95,45.54809247,"Env1",0.504,0.006,0.009,0.006,0.005,0.466,1,1,1,0,1,0,48.4405634354499
96,58.99715449,"Env1",0.009,0.046,0.006,0.003,0.005,0.926,2,0,1,0,0,1,69.2997829869088
97,63.48583681,"Env1",0.003,0.004,0.983,0.004,0.002,0.003,2,0,1,0,0,1,66.8511134984495
98,46.40761191,"Env1",0.093,0.791,0.051,0.016,0.004,0.041,1,1,1,0,0,1,46.7930988295297
99,51.75141,"Env1",0.142,0.481,0.005,0.286,0.005,0.017,1,1,1,0,1,0,50.377501963738
100,50.2508573,"Env1",0.916,0.006,0.004,0.003,0.004,0.003,1,1,1,0,1,0,42.5101680652712
101,58.08332292,"Env1",0.002,0.006,0.212,0.034,0.01,0.717,2,0,1,0,0,1,59.5532777850305
102,51.02294044,"Env1",0.005,0.004,0.003,0.975,0.008,0.004,1,1,1,0,0,1,50.6566053848619
103,65.54319637,"Env1",0.003,0.029,0.007,0.007,0.929,0.016,2,0,1,0,0,1,70.1722134398053
104,57.84485063,"Env1",0.003,0.981,0.003,0.002,0.004,0.004,1,1,1,0,0,1,56.6721299993359
105,54.21555563,"Env1",0.974,0.003,0.002,0.015,0.002,0.002,2,0,1,0,1,0,67.1460316945364
106,58.79205357,"Env1",0.002,0.005,0.004,0.02,0.909,0.055,2,0,1,0,0,1,69.3237398833601
107,47.29646433,"Env1",0.983,0.005,0.002,0.002,0.002,0.002,1,1,1,0,1,0,48.3668418071026
108,50.48762507,"Env1",0.905,0.066,0.009,0.002,0.003,0.01,2,0,1,0,1,0,58.5220215970525
109,59.06215099,"Env1",0.004,0.268,0.105,0.583,0.006,0.032,1,1,1,0,0,1,48.4791539236136
110,48.68767843,"Env1",0.688,0.011,0.004,0.107,0.004,0.172,2,0,1,0,1,0,54.0868022580121
111,65.51690213,"Env1",0.009,0.003,0.003,0.023,0.957,0.003,2,0,1,0,0,1,76.9930895558859
112,57.26454061,"Env1",0.004,0.006,0.006,0.383,0.013,0.103,2,0,1,0,0,1,67.6749349265171
114,50.51061601,"Env1",0.004,0.078,0.898,0.002,0.009,0.004,2,0,1,0,0,1,59.0492950197793
115,66.32561882,"Env1",0.003,0.003,0.002,0.003,0.003,0.008,1,1,1,0,0,1,70.8493408632288
117,48.67667732,"Env1",0.529,0.446,0.002,0.002,0.006,0.005,1,1,1,0,1,0,41.683602696324
118,46.59120385,"Env1",0.052,0.932,0.003,0.003,0.003,0.005,2,0,1,0,0,1,49.8433686707899
119,51.35269925,"Env1",0.272,0.112,0.041,0.022,0.441,0.108,2,0,1,0,0,1,56.0186567167638
120,71.01621731,"Env1",0.006,0.003,0.245,0.204,0.509,0.008,1,1,1,0,0,1,74.2313063446619
121,59.11322727,"Env1",0.002,0.003,0.004,0.007,0.004,0.003,2,0,1,0,0,1,64.1891449540408
122,62.99044318,"Env1",0.002,0.003,0.98,0.007,0.002,0.005,2,0,1,0,0,1,68.0894257435771
124,48.51050523,"Env1",0.029,0.019,0.005,0.003,0.003,0.938,2,0,1,0,0,1,65.2881003324332
1,58.66812265,"Env2",0.528,0.048,0.008,0.394,0.003,0.015,2,0,0,1,1,0,72.9751820625149
5,59.98940552,"Env2",0.018,0.429,0.068,0.055,0.382,0.042,2,0,0,1,0,1,60.2923540597134
6,57.91461163,"Env2",0.073,0.89,0.024,0.004,0.002,0.004,2,0,0,1,0,1,63.3495050840758
7,63.58945971,"Env2",0.013,0.005,0.007,0.172,0.782,0.017,1,1,0,1,0,1,60.029821440867
8,59.55040864,"Env2",0.005,0.004,0.013,0.192,0.77,0.012,1,1,0,1,0,1,65.4747414642951
10,54.64185504,"Env2",0.014,0.006,0.003,0.006,0.007,0.452,1,1,0,1,0,1,60.9327284086186
11,62.22139134,"Env2",0.003,0.005,0.272,0.004,0.008,0.004,1,1,0,1,0,1,54.412337373517
12,48.16059552,"Env2",0.965,0.006,0.002,0.002,0.003,0.02,1,1,0,1,1,0,36.0146642844236
14,56.11236766,"Env2",0.949,0.003,0.037,0.005,0.002,0.002,1,1,0,1,1,0,48.2099115204919
18,64.09388159,"Env2",0.003,0.565,0.01,0.023,0.005,0.208,1,1,0,1,0,1,66.6481234906178
19,45.70601293,"Env2",0.686,0.007,0.007,0.005,0.005,0.045,2,0,0,1,1,0,58.3453309237269
20,58.73398034,"Env2",0.002,0.002,0.003,0.002,0.981,0.007,2,0,0,1,0,1,58.7497042130211
22,52.6045866,"Env2",0.694,0.046,0.01,0.011,0.158,0.007,1,1,0,1,1,0,42.2478101384523
25,50.10543997,"Env2",0.898,0.006,0.003,0.003,0.003,0.004,1,1,0,1,1,0,49.7662170314003
26,68.5653625,"Env2",0.038,0.005,0.019,0.008,0.918,0.005,2,0,0,1,0,1,70.5543567579596
28,58.62091806,"Env2",0.906,0.035,0.003,0.003,0.003,0.047,2,0,0,1,1,0,58.6866411994082
29,64.32923089,"Env2",0.008,0.013,0.01,0.002,0.904,0.009,1,1,0,1,0,1,59.8041568166563
30,59.45640936,"Env2",0.015,0.024,0.009,0.005,0.057,0.879,2,0,0,1,0,1,66.8055700351722
31,60.63494715,"Env2",0.003,0.002,0.005,0.032,0.947,0.006,2,0,0,1,0,1,62.1059184993858
32,50.89892271,"Env2",0.442,0.006,0.463,0.077,0.004,0.006,2,0,0,1,0,1,64.1560085426289
35,47.64454275,"Env2",0.363,0.151,0.008,0.003,0.024,0.059,2,0,0,1,0,1,55.1495678279833
37,48.68485143,"Env2",0.982,0.002,0.002,0.002,0.005,0.003,2,0,0,1,1,0,68.3256530825485
38,53.20608033,"Env2",0.585,0.11,0.25,0.004,0.035,0.008,2,0,0,1,1,0,67.5959619104158
41,46.09061113,"Env2",0.03,0.927,0.024,0.002,0.005,0.007,1,1,0,1,0,1,41.8791794190632
43,48.0050489,"Env2",0.567,0.003,0.154,0.004,0.057,0.212,1,1,0,1,1,0,39.0216818392551
44,60.77988184,"Env2",0.12,0.006,0.008,0.008,0.002,0.004,1,1,0,1,0,1,54.6284605461903
45,46.27793766,"Env2",0.068,0.104,0.199,0.005,0.003,0.007,2,0,0,1,0,1,52.2083619058966
46,48.25465194,"Env2",0.043,0.05,0.487,0.024,0.329,0.043,2,0,0,1,0,1,55.6498986939997
47,67.71688211,"Env2",0.002,0.004,0.003,0.003,0.026,0.008,1,1,0,1,0,1,67.2377743129569
48,48.05583743,"Env2",0.952,0.008,0.007,0.01,0.009,0.009,1,1,0,1,1,0,45.9048243752424
52,52.34333125,"Env2",0.002,0.935,0.015,0.005,0.008,0.029,1,1,0,1,0,1,49.4326391307166
53,56.53355809,"Env2",0.371,0.07,0.007,0.002,0.017,0.008,2,0,0,1,0,1,60.7000717148102
55,57.05581093,"Env2",0.949,0.003,0.037,0.005,0.002,0.002,2,0,0,1,1,0,66.6001587697069
56,50.04304747,"Env2",0.005,0.794,0.036,0.003,0.021,0.056,2,0,0,1,0,1,57.9788491215522
57,53.25854102,"Env2",0.003,0.895,0.004,0.007,0.005,0.069,1,1,0,1,0,1,57.2323926546464
58,49.34992086,"Env2",0.641,0.187,0.005,0.035,0.004,0.122,1,1,0,1,1,0,50.4237363999644
60,59.61742669,"Env2",0.591,0.02,0.012,0.363,0.003,0.004,1,1,0,1,1,0,55.5953205859745
61,52.54150307,"Env2",0.751,0.041,0.132,0.014,0.048,0.008,1,1,0,1,1,0,46.1885465314773
62,49.63530868,"Env2",0.012,0.01,0.007,0.005,0.891,0.017,1,1,0,1,0,1,47.2597996118925
64,57.55144838,"Env2",0.61,0.01,0.004,0.004,0.025,0.105,2,0,0,1,0,1,59.5910711941789
67,44.82909047,"Env2",0.133,0.594,0.256,0.004,0.004,0.005,1,1,0,1,0,1,53.5425779133101
69,64.38363378,"Env2",0.003,0.013,0.008,0.003,0.667,0.068,2,0,0,1,0,1,70.7062374026815
70,47.26990936,"Env2",0.005,0.98,0.005,0.002,0.002,0.003,2,0,0,1,0,1,51.333165159466
71,55.36154591,"Env2",0.029,0.15,0.004,0.091,0.711,0.01,1,1,0,1,0,1,53.0094214017955
73,53.12564295,"Env2",0.752,0.003,0.032,0.203,0.003,0.002,2,0,0,1,1,0,66.2215268879024
74,49.26996516,"Env2",0.011,0.004,0.961,0.002,0.003,0.016,1,1,0,1,0,1,51.0658355013893
75,50.60863293,"Env2",0.005,0.003,0.004,0.914,0.004,0.056,1,1,0,1,0,1,53.5868061256332
76,53.65198057,"Env2",0.458,0.014,0.004,0.03,0.059,0.426,1,1,0,1,1,0,51.1808095743233
77,63.70369483,"Env2",0.009,0.003,0.961,0.002,0.011,0.004,2,0,0,1,0,1,67.4267615725959
78,62.14795099,"Env2",0.009,0.427,0.006,0.003,0.026,0.034,1,1,0,1,0,1,55.2823203687281
79,64.94962621,"Env2",0.009,0.004,0.004,0.002,0.881,0.043,2,0,0,1,0,1,68.4432138508112
82,71.04654606,"Env2",0.002,0.002,0.003,0.002,0.002,0.006,1,1,0,1,0,1,68.3386216194317
83,52.05267388,"Env2",0.964,0.003,0.004,0.021,0.002,0.003,2,0,0,1,1,0,57.9232265047775
84,57.38481661,"Env2",0.002,0.002,0.457,0.005,0.527,0.003,2,0,0,1,0,1,61.4516199070211
85,50.51348994,"Env2",0.004,0.002,0.01,0.979,0.002,0.002,2,0,0,1,0,1,59.2892813152865
87,70.30214531,"Env2",0.105,0.012,0.035,0.003,0.024,0.004,1,1,0,1,1,0,64.6616008339793
88,48.93070704,"Env2",0.746,0.187,0.009,0.005,0.006,0.045,1,1,0,1,0,1,45.1994385081599
89,60.88747804,"Env2",0.002,0.002,0.002,0.002,0.002,0.002,2,0,0,1,0,1,66.3412557246483
90,57.78758472,"Env2",0.975,0.002,0.014,0.002,0.002,0.002,2,0,0,1,1,0,64.447066787623
91,48.38744826,"Env2",0.003,0.003,0.002,0.002,0.002,0.982,1,1,0,1,0,1,49.1966056885519
92,47.08594765,"Env2",0.985,0.005,0.002,0.002,0.002,0.002,2,0,0,1,1,0,54.9742730978513
93,60.64075967,"Env2",0.002,0.002,0.002,0.989,0.002,0.002,2,0,0,1,0,1,68.9978400602055
94,59.15313845,"Env2",0.007,0.004,0.004,0.03,0.798,0.155,2,0,0,1,0,1,62.6415669388948
95,45.54809247,"Env2",0.504,0.006,0.009,0.006,0.005,0.466,1,1,0,1,1,0,38.3607657742221
96,58.99715449,"Env2",0.009,0.046,0.006,0.003,0.005,0.926,2,0,0,1,0,1,67.7746668985505
97,63.48583681,"Env2",0.003,0.004,0.983,0.004,0.002,0.003,2,0,0,1,0,1,68.4460617212147
98,46.40761191,"Env2",0.093,0.791,0.051,0.016,0.004,0.041,1,1,0,1,0,1,42.9325364592243
99,51.75141,"Env2",0.142,0.481,0.005,0.286,0.005,0.017,1,1,0,1,1,0,44.9081171934864
100,50.2508573,"Env2",0.916,0.006,0.004,0.003,0.004,0.003,1,1,0,1,1,0,51.2152885026899
101,58.08332292,"Env2",0.002,0.006,0.212,0.034,0.01,0.717,2,0,0,1,0,1,61.8228339945539
102,51.02294044,"Env2",0.005,0.004,0.003,0.975,0.008,0.004,1,1,0,1,0,1,49.3885715230933
103,65.54319637,"Env2",0.003,0.029,0.007,0.007,0.929,0.016,2,0,0,1,0,1,78.2944433345811
104,57.84485063,"Env2",0.003,0.981,0.003,0.002,0.004,0.004,1,1,0,1,0,1,58.9487106070087
105,54.21555563,"Env2",0.974,0.003,0.002,0.015,0.002,0.002,2,0,0,1,1,0,66.6725711653594
106,58.79205357,"Env2",0.002,0.005,0.004,0.02,0.909,0.055,2,0,0,1,0,1,59.2930302110557
107,47.29646433,"Env2",0.983,0.005,0.002,0.002,0.002,0.002,1,1,0,1,1,0,41.5556004611282
108,50.48762507,"Env2",0.905,0.066,0.009,0.002,0.003,0.01,2,0,0,1,1,0,57.4408460025064
109,59.06215099,"Env2",0.004,0.268,0.105,0.583,0.006,0.032,1,1,0,1,0,1,59.0342795914563
110,48.68767843,"Env2",0.688,0.011,0.004,0.107,0.004,0.172,2,0,0,1,1,0,61.8219412881325
111,65.51690213,"Env2",0.009,0.003,0.003,0.023,0.957,0.003,2,0,0,1,0,1,77.8883864762585
112,57.26454061,"Env2",0.004,0.006,0.006,0.383,0.013,0.103,2,0,0,1,0,1,65.5576624029577
114,50.51061601,"Env2",0.004,0.078,0.898,0.002,0.009,0.004,2,0,0,1,0,1,57.7049073120539
115,66.32561882,"Env2",0.003,0.003,0.002,0.003,0.003,0.008,1,1,0,1,0,1,59.1243367447297
117,48.67667732,"Env2",0.529,0.446,0.002,0.002,0.006,0.005,1,1,0,1,1,0,41.5372721440714
118,46.59120385,"Env2",0.052,0.932,0.003,0.003,0.003,0.005,2,0,0,1,0,1,47.4784408935662
119,51.35269925,"Env2",0.272,0.112,0.041,0.022,0.441,0.108,2,0,0,1,0,1,58.087574983073
120,71.01621731,"Env2",0.006,0.003,0.245,0.204,0.509,0.008,1,1,0,1,0,1,71.053147028853
121,59.11322727,"Env2",0.002,0.003,0.004,0.007,0.004,0.003,2,0,0,1,0,1,67.7851629342571
122,62.99044318,"Env2",0.002,0.003,0.98,0.007,0.002,0.005,2,0,0,1,0,1,68.3672372122369
124,48.51050523,"Env2",0.029,0.019,0.005,0.003,0.003,0.938,2,0,0,1,0,1,60.0787465535851
