"Taxa","blue","Env","pop1","pop2","pop3","pop4","pop5","pop6","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype"
100,50.2508573,"Env1",0.916,0.006,0.004,0.003,0.004,0.003,2,0,1,0,1,0,53.8107314329407
101,58.08332292,"Env1",0.002,0.006,0.212,0.034,0.01,0.717,1,1,1,0,0,1,59.7523027318124
102,51.02294044,"Env1",0.005,0.004,0.003,0.975,0.008,0.004,1,1,1,0,0,1,55.5331656263714
103,65.54319637,"Env1",0.003,0.029,0.007,0.007,0.929,0.016,2,0,1,0,0,1,77.4310141074825
104,57.84485063,"Env1",0.003,0.981,0.003,0.002,0.004,0.004,2,0,1,0,0,1,68.119011952486
105,54.21555563,"Env1",0.974,0.003,0.002,0.015,0.002,0.002,1,1,1,0,1,0,61.3390401109374
106,58.79205357,"Env1",0.002,0.005,0.004,0.02,0.909,0.055,1,1,1,0,0,1,51.3958518278917
107,47.29646433,"Env1",0.983,0.005,0.002,0.002,0.002,0.002,1,1,1,0,1,0,43.8610529223653
108,50.48762507,"Env1",0.905,0.066,0.009,0.002,0.003,0.01,1,1,1,0,1,0,52.6495504286785
109,59.06215099,"Env1",0.004,0.268,0.105,0.583,0.006,0.032,1,1,1,0,0,1,57.0346831366535
110,48.68767843,"Env1",0.688,0.011,0.004,0.107,0.004,0.172,1,1,1,0,0,1,51.7748133893113
111,65.51690213,"Env1",0.009,0.003,0.003,0.023,0.957,0.003,2,0,1,0,0,1,75.0440670764529
112,57.26454061,"Env1",0.004,0.006,0.006,0.383,0.013,0.103,1,1,1,0,0,1,51.6571242677501
114,50.51061601,"Env1",0.004,0.078,0.898,0.002,0.009,0.004,2,0,1,0,0,1,60.6005444497677
115,66.32561882,"Env1",0.003,0.003,0.002,0.003,0.003,0.008,2,0,1,0,0,1,72.1137756877069
117,48.67667732,"Env1",0.529,0.446,0.002,0.002,0.006,0.005,1,1,1,0,0,1,46.700405140048
118,46.59120385,"Env1",0.052,0.932,0.003,0.003,0.003,0.005,2,0,1,0,0,1,45.4640251332799
119,51.35269925,"Env1",0.272,0.112,0.041,0.022,0.441,0.108,1,1,1,0,0,1,53.7600083556574
120,71.01621731,"Env1",0.006,0.003,0.245,0.204,0.509,0.008,1,1,1,0,0,1,72.9318666504694
121,59.11322727,"Env1",0.002,0.003,0.004,0.007,0.004,0.003,2,0,1,0,0,1,67.4575781885373
122,62.99044318,"Env1",0.002,0.003,0.98,0.007,0.002,0.005,2,0,1,0,0,1,80.4341043657175
124,48.51050523,"Env1",0.029,0.019,0.005,0.003,0.003,0.938,2,0,1,0,0,1,53.9945264073012
1,58.66812265,"Env2",0.528,0.048,0.008,0.394,0.003,0.015,1,1,0,1,0,1,59.6267853674945
5,59.98940552,"Env2",0.018,0.429,0.068,0.055,0.382,0.042,2,0,0,1,0,1,75.4038470122629
6,57.91461163,"Env2",0.073,0.89,0.024,0.004,0.002,0.004,2,0,0,1,1,0,71.5223078065374
7,63.58945971,"Env2",0.013,0.005,0.007,0.172,0.782,0.017,2,0,0,1,0,1,63.5756200905965
8,59.55040864,"Env2",0.005,0.004,0.013,0.192,0.77,0.012,1,1,0,1,0,1,63.2092255445604
10,54.64185504,"Env2",0.014,0.006,0.003,0.006,0.007,0.452,1,1,0,1,0,1,57.3952164421368
11,62.22139134,"Env2",0.003,0.005,0.272,0.004,0.008,0.004,2,0,0,1,0,1,73.0985580613266
12,48.16059552,"Env2",0.965,0.006,0.002,0.002,0.003,0.02,2,0,0,1,1,0,60.1462318750131
14,56.11236766,"Env2",0.949,0.003,0.037,0.005,0.002,0.002,1,1,0,1,1,0,47.8659485090126
18,64.09388159,"Env2",0.003,0.565,0.01,0.023,0.005,0.208,2,0,0,1,0,1,71.7407609396127
19,45.70601293,"Env2",0.686,0.007,0.007,0.005,0.005,0.045,2,0,0,1,1,0,60.1159951365267
20,58.73398034,"Env2",0.002,0.002,0.003,0.002,0.981,0.007,1,1,0,1,0,1,58.9269396791427
22,52.6045866,"Env2",0.694,0.046,0.01,0.011,0.158,0.007,1,1,0,1,1,0,45.4831207986879
25,50.10543997,"Env2",0.898,0.006,0.003,0.003,0.003,0.004,1,1,0,1,0,1,54.8465000226337
26,68.5653625,"Env2",0.038,0.005,0.019,0.008,0.918,0.005,2,0,0,1,0,1,84.5409151012225
28,58.62091806,"Env2",0.906,0.035,0.003,0.003,0.003,0.047,1,1,0,1,0,1,56.9445444858716
29,64.32923089,"Env2",0.008,0.013,0.01,0.002,0.904,0.009,2,0,0,1,0,1,73.4999661918602
30,59.45640936,"Env2",0.015,0.024,0.009,0.005,0.057,0.879,2,0,0,1,0,1,65.564846923459
31,60.63494715,"Env2",0.003,0.002,0.005,0.032,0.947,0.006,1,1,0,1,0,1,57.5634323789891
32,50.89892271,"Env2",0.442,0.006,0.463,0.077,0.004,0.006,2,0,0,1,1,0,69.0582128390352
35,47.64454275,"Env2",0.363,0.151,0.008,0.003,0.024,0.059,1,1,0,1,0,1,53.140591834159
37,48.68485143,"Env2",0.982,0.002,0.002,0.002,0.005,0.003,2,0,0,1,1,0,65.8513767372185
38,53.20608033,"Env2",0.585,0.11,0.25,0.004,0.035,0.008,2,0,0,1,0,1,60.6865673369222
41,46.09061113,"Env2",0.03,0.927,0.024,0.002,0.005,0.007,2,0,0,1,0,1,44.0761568679897
43,48.0050489,"Env2",0.567,0.003,0.154,0.004,0.057,0.212,1,1,0,1,0,1,47.9289325803051
44,60.77988184,"Env2",0.12,0.006,0.008,0.008,0.002,0.004,2,0,0,1,0,1,65.0988292661645
45,46.27793766,"Env2",0.068,0.104,0.199,0.005,0.003,0.007,1,1,0,1,0,1,48.3456111632372
46,48.25465194,"Env2",0.043,0.05,0.487,0.024,0.329,0.043,1,1,0,1,0,1,40.8435326226301
47,67.71688211,"Env2",0.002,0.004,0.003,0.003,0.026,0.008,1,1,0,1,0,1,75.8409563336693
48,48.05583743,"Env2",0.952,0.008,0.007,0.01,0.009,0.009,1,1,0,1,1,0,41.3514686919701
52,52.34333125,"Env2",0.002,0.935,0.015,0.005,0.008,0.029,2,0,0,1,0,1,51.7994977963545
53,56.53355809,"Env2",0.371,0.07,0.007,0.002,0.017,0.008,2,0,0,1,0,1,64.9599947011055
55,57.05581093,"Env2",0.949,0.003,0.037,0.005,0.002,0.002,1,1,0,1,1,0,48.7764502464133
56,50.04304747,"Env2",0.005,0.794,0.036,0.003,0.021,0.056,1,1,0,1,0,1,50.8959376667966
57,53.25854102,"Env2",0.003,0.895,0.004,0.007,0.005,0.069,2,0,0,1,0,1,61.6457050063357
58,49.34992086,"Env2",0.641,0.187,0.005,0.035,0.004,0.122,1,1,0,1,0,1,47.8200338760027
60,59.61742669,"Env2",0.591,0.02,0.012,0.363,0.003,0.004,2,0,0,1,0,1,66.9784624571755
61,52.54150307,"Env2",0.751,0.041,0.132,0.014,0.048,0.008,1,1,0,1,1,0,48.6959935590202
62,49.63530868,"Env2",0.012,0.01,0.007,0.005,0.891,0.017,1,1,0,1,0,1,51.9059592776342
64,57.55144838,"Env2",0.61,0.01,0.004,0.004,0.025,0.105,2,0,0,1,0,1,69.3299649255504
67,44.82909047,"Env2",0.133,0.594,0.256,0.004,0.004,0.005,1,1,0,1,0,1,43.8378505916893
69,64.38363378,"Env2",0.003,0.013,0.008,0.003,0.667,0.068,1,1,0,1,0,1,68.539904917627
70,47.26990936,"Env2",0.005,0.98,0.005,0.002,0.002,0.003,1,1,0,1,0,1,45.3866476093504
71,55.36154591,"Env2",0.029,0.15,0.004,0.091,0.711,0.01,2,0,0,1,0,1,57.9490570465826
73,53.12564295,"Env2",0.752,0.003,0.032,0.203,0.003,0.002,2,0,0,1,1,0,68.6346802316325
74,49.26996516,"Env2",0.011,0.004,0.961,0.002,0.003,0.016,1,1,0,1,0,1,45.8885976171649
75,50.60863293,"Env2",0.005,0.003,0.004,0.914,0.004,0.056,2,0,0,1,0,1,57.4902790771821
76,53.65198057,"Env2",0.458,0.014,0.004,0.03,0.059,0.426,1,1,0,1,1,0,43.3149658111684
77,63.70369483,"Env2",0.009,0.003,0.961,0.002,0.011,0.004,1,1,0,1,0,1,65.2355451712669
78,62.14795099,"Env2",0.009,0.427,0.006,0.003,0.026,0.034,1,1,0,1,0,1,64.5705183357532
79,64.94962621,"Env2",0.009,0.004,0.004,0.002,0.881,0.043,1,1,0,1,0,1,63.5891373516266
82,71.04654606,"Env2",0.002,0.002,0.003,0.002,0.002,0.006,2,0,0,1,0,1,76.3181522791412
83,52.05267388,"Env2",0.964,0.003,0.004,0.021,0.002,0.003,2,0,0,1,1,0,65.3936325160398
84,57.38481661,"Env2",0.002,0.002,0.457,0.005,0.527,0.003,1,1,0,1,0,1,57.1536920997737
85,50.51348994,"Env2",0.004,0.002,0.01,0.979,0.002,0.002,2,0,0,1,0,1,56.2180847479696
87,70.30214531,"Env2",0.105,0.012,0.035,0.003,0.024,0.004,2,0,0,1,0,1,80.4257197648124
88,48.93070704,"Env2",0.746,0.187,0.009,0.005,0.006,0.045,2,0,0,1,0,1,58.1570580786079
89,60.88747804,"Env2",0.002,0.002,0.002,0.002,0.002,0.002,2,0,0,1,0,1,69.4954310991644
90,57.78758472,"Env2",0.975,0.002,0.014,0.002,0.002,0.002,1,1,0,1,1,0,55.4396799623326
91,48.38744826,"Env2",0.003,0.003,0.002,0.002,0.002,0.982,2,0,0,1,0,1,48.7187845723642
92,47.08594765,"Env2",0.985,0.005,0.002,0.002,0.002,0.002,2,0,0,1,1,0,68.1866996199676
93,60.64075967,"Env2",0.002,0.002,0.002,0.989,0.002,0.002,1,1,0,1,0,1,60.5557432064864
94,59.15313845,"Env2",0.007,0.004,0.004,0.03,0.798,0.155,2,0,0,1,0,1,67.604622720066
95,45.54809247,"Env2",0.504,0.006,0.009,0.006,0.005,0.466,1,1,0,1,0,1,37.5379628018338
96,58.99715449,"Env2",0.009,0.046,0.006,0.003,0.005,0.926,2,0,0,1,0,1,61.6288137135665
97,63.48583681,"Env2",0.003,0.004,0.983,0.004,0.002,0.003,2,0,0,1,0,1,74.418115438045
98,46.40761191,"Env2",0.093,0.791,0.051,0.016,0.004,0.041,2,0,0,1,0,1,58.9407346371603
99,51.75141,"Env2",0.142,0.481,0.005,0.286,0.005,0.017,1,1,0,1,0,1,55.7988358989523
100,50.2508573,"Env2",0.916,0.006,0.004,0.003,0.004,0.003,2,0,0,1,1,0,65.7332186606355
101,58.08332292,"Env2",0.002,0.006,0.212,0.034,0.01,0.717,1,1,0,1,0,1,57.2425189380589
102,51.02294044,"Env2",0.005,0.004,0.003,0.975,0.008,0.004,1,1,0,1,0,1,48.0049328236029
103,65.54319637,"Env2",0.003,0.029,0.007,0.007,0.929,0.016,2,0,0,1,0,1,68.2402227952411
104,57.84485063,"Env2",0.003,0.981,0.003,0.002,0.004,0.004,2,0,0,1,0,1,67.8311858161233
105,54.21555563,"Env2",0.974,0.003,0.002,0.015,0.002,0.002,1,1,0,1,1,0,39.90701699775
106,58.79205357,"Env2",0.002,0.005,0.004,0.02,0.909,0.055,1,1,0,1,0,1,58.9343919911734
107,47.29646433,"Env2",0.983,0.005,0.002,0.002,0.002,0.002,1,1,0,1,1,0,41.0876485956222
108,50.48762507,"Env2",0.905,0.066,0.009,0.002,0.003,0.01,1,1,0,1,1,0,45.5686561745046
109,59.06215099,"Env2",0.004,0.268,0.105,0.583,0.006,0.032,1,1,0,1,0,1,49.5575987813824
110,48.68767843,"Env2",0.688,0.011,0.004,0.107,0.004,0.172,1,1,0,1,0,1,54.5572089509203
111,65.51690213,"Env2",0.009,0.003,0.003,0.023,0.957,0.003,2,0,0,1,0,1,68.9450158830613
112,57.26454061,"Env2",0.004,0.006,0.006,0.383,0.013,0.103,1,1,0,1,0,1,58.133255156089
114,50.51061601,"Env2",0.004,0.078,0.898,0.002,0.009,0.004,2,0,0,1,0,1,62.3092990743619
115,66.32561882,"Env2",0.003,0.003,0.002,0.003,0.003,0.008,2,0,0,1,0,1,75.4488906320651
117,48.67667732,"Env2",0.529,0.446,0.002,0.002,0.006,0.005,1,1,0,1,0,1,44.3450032751033
118,46.59120385,"Env2",0.052,0.932,0.003,0.003,0.003,0.005,2,0,0,1,0,1,58.3054721639514
119,51.35269925,"Env2",0.272,0.112,0.041,0.022,0.441,0.108,1,1,0,1,0,1,49.9171884560725
120,71.01621731,"Env2",0.006,0.003,0.245,0.204,0.509,0.008,1,1,0,1,0,1,73.6114209113592
121,59.11322727,"Env2",0.002,0.003,0.004,0.007,0.004,0.003,2,0,0,1,0,1,63.0983291429155
122,62.99044318,"Env2",0.002,0.003,0.98,0.007,0.002,0.005,2,0,0,1,0,1,72.3813851926048
124,48.51050523,"Env2",0.029,0.019,0.005,0.003,0.003,0.938,2,0,0,1,0,1,53.895098065353
