"Taxa","blue","Env","pop1","pop2","pop3","pop4","pop5","pop6","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype"
52,52.34333125,"Env1",0.002,0.935,0.015,0.005,0.008,0.029,2,0,1,0,0,1,53.4007516041143
53,56.53355809,"Env1",0.371,0.07,0.007,0.002,0.017,0.008,1,1,1,0,0,1,53.5552182255836
55,57.05581093,"Env1",0.949,0.003,0.037,0.005,0.002,0.002,2,0,1,0,1,0,59.8202358819114
56,50.04304747,"Env1",0.005,0.794,0.036,0.003,0.021,0.056,2,0,1,0,0,1,42.7336851113713
57,53.25854102,"Env1",0.003,0.895,0.004,0.007,0.005,0.069,1,1,1,0,0,1,52.6640796847845
58,49.34992086,"Env1",0.641,0.187,0.005,0.035,0.004,0.122,2,0,1,0,0,1,55.4067475075097
60,59.61742669,"Env1",0.591,0.02,0.012,0.363,0.003,0.004,2,0,1,0,0,1,58.835773766252
61,52.54150307,"Env1",0.751,0.041,0.132,0.014,0.048,0.008,1,1,1,0,1,0,55.0762175981166
62,49.63530868,"Env1",0.012,0.01,0.007,0.005,0.891,0.017,2,0,1,0,0,1,49.4305926796032
64,57.55144838,"Env1",0.61,0.01,0.004,0.004,0.025,0.105,1,1,1,0,1,0,52.0376404546767
67,44.82909047,"Env1",0.133,0.594,0.256,0.004,0.004,0.005,2,0,1,0,0,1,49.4369160230249
69,64.38363378,"Env1",0.003,0.013,0.008,0.003,0.667,0.068,2,0,1,0,0,1,64.791724174722
70,47.26990936,"Env1",0.005,0.98,0.005,0.002,0.002,0.003,2,0,1,0,0,1,45.4567936279469
71,55.36154591,"Env1",0.029,0.15,0.004,0.091,0.711,0.01,1,1,1,0,0,1,56.0073146085171
73,53.12564295,"Env1",0.752,0.003,0.032,0.203,0.003,0.002,2,0,1,0,1,0,48.6542660865345
74,49.26996516,"Env1",0.011,0.004,0.961,0.002,0.003,0.016,1,1,1,0,0,1,47.9939777954463
75,50.60863293,"Env1",0.005,0.003,0.004,0.914,0.004,0.056,2,0,1,0,0,1,47.752726334438
76,53.65198057,"Env1",0.458,0.014,0.004,0.03,0.059,0.426,1,1,1,0,0,1,53.0848846712261
77,63.70369483,"Env1",0.009,0.003,0.961,0.002,0.011,0.004,2,0,1,0,0,1,60.0586879607967
78,62.14795099,"Env1",0.009,0.427,0.006,0.003,0.026,0.034,2,0,1,0,1,0,57.5842255788652
79,64.94962621,"Env1",0.009,0.004,0.004,0.002,0.881,0.043,2,0,1,0,0,1,64.8106830335847
82,71.04654606,"Env1",0.002,0.002,0.003,0.002,0.002,0.006,1,1,1,0,0,1,75.9591376644893
83,52.05267388,"Env1",0.964,0.003,0.004,0.021,0.002,0.003,2,0,1,0,1,0,55.8505556914857
84,57.38481661,"Env1",0.002,0.002,0.457,0.005,0.527,0.003,1,1,1,0,0,1,56.9734813629846
85,50.51348994,"Env1",0.004,0.002,0.01,0.979,0.002,0.002,1,1,1,0,0,1,50.8678016127568
87,70.30214531,"Env1",0.105,0.012,0.035,0.003,0.024,0.004,1,1,1,0,0,1,77.8984918120636
88,48.93070704,"Env1",0.746,0.187,0.009,0.005,0.006,0.045,2,0,1,0,1,0,49.7021278725736
89,60.88747804,"Env1",0.002,0.002,0.002,0.002,0.002,0.002,2,0,1,0,0,1,60.398625721862
90,57.78758472,"Env1",0.975,0.002,0.014,0.002,0.002,0.002,2,0,1,0,1,0,56.5600244814254
91,48.38744826,"Env1",0.003,0.003,0.002,0.002,0.002,0.982,1,1,1,0,0,1,46.2097770457745
92,47.08594765,"Env1",0.985,0.005,0.002,0.002,0.002,0.002,2,0,1,0,1,0,54.6214482537845
93,60.64075967,"Env1",0.002,0.002,0.002,0.989,0.002,0.002,1,1,1,0,0,1,58.0567947080136
94,59.15313845,"Env1",0.007,0.004,0.004,0.03,0.798,0.155,1,1,1,0,0,1,52.766001522732
95,45.54809247,"Env1",0.504,0.006,0.009,0.006,0.005,0.466,1,1,1,0,0,1,46.126780621327
96,58.99715449,"Env1",0.009,0.046,0.006,0.003,0.005,0.926,1,1,1,0,0,1,55.9006360868653
97,63.48583681,"Env1",0.003,0.004,0.983,0.004,0.002,0.003,1,1,1,0,0,1,65.7964531313825
98,46.40761191,"Env1",0.093,0.791,0.051,0.016,0.004,0.041,2,0,1,0,0,1,44.1389163254343
99,51.75141,"Env1",0.142,0.481,0.005,0.286,0.005,0.017,2,0,1,0,0,1,52.8437120593041
100,50.2508573,"Env1",0.916,0.006,0.004,0.003,0.004,0.003,2,0,1,0,1,0,51.9178564538341
101,58.08332292,"Env1",0.002,0.006,0.212,0.034,0.01,0.717,1,1,1,0,0,1,67.7223014045075
102,51.02294044,"Env1",0.005,0.004,0.003,0.975,0.008,0.004,1,1,1,0,0,1,54.3272971721383
103,65.54319637,"Env1",0.003,0.029,0.007,0.007,0.929,0.016,2,0,1,0,0,1,63.8054543796255
104,57.84485063,"Env1",0.003,0.981,0.003,0.002,0.004,0.004,1,1,1,0,0,1,51.2503327066924
105,54.21555563,"Env1",0.974,0.003,0.002,0.015,0.002,0.002,1,1,1,0,0,1,58.1630484072925
106,58.79205357,"Env1",0.002,0.005,0.004,0.02,0.909,0.055,2,0,1,0,0,1,57.81290576066
107,47.29646433,"Env1",0.983,0.005,0.002,0.002,0.002,0.002,1,1,1,0,1,0,47.8780470885276
108,50.48762507,"Env1",0.905,0.066,0.009,0.002,0.003,0.01,1,1,1,0,1,0,53.2371357932881
109,59.06215099,"Env1",0.004,0.268,0.105,0.583,0.006,0.032,1,1,1,0,0,1,49.961228277036
110,48.68767843,"Env1",0.688,0.011,0.004,0.107,0.004,0.172,2,0,1,0,1,0,51.9606921175476
111,65.51690213,"Env1",0.009,0.003,0.003,0.023,0.957,0.003,2,0,1,0,0,1,63.560531299428
112,57.26454061,"Env1",0.004,0.006,0.006,0.383,0.013,0.103,1,1,1,0,0,1,58.8428285696683
114,50.51061601,"Env1",0.004,0.078,0.898,0.002,0.009,0.004,1,1,1,0,0,1,52.6130917097297
115,66.32561882,"Env1",0.003,0.003,0.002,0.003,0.003,0.008,2,0,1,0,0,1,73.37754617475
117,48.67667732,"Env1",0.529,0.446,0.002,0.002,0.006,0.005,2,0,1,0,1,0,38.2054827131835
118,46.59120385,"Env1",0.052,0.932,0.003,0.003,0.003,0.005,1,1,1,0,0,1,46.1939022462436
119,51.35269925,"Env1",0.272,0.112,0.041,0.022,0.441,0.108,1,1,1,0,0,1,53.20191264059
120,71.01621731,"Env1",0.006,0.003,0.245,0.204,0.509,0.008,2,0,1,0,0,1,74.2375622984575
121,59.11322727,"Env1",0.002,0.003,0.004,0.007,0.004,0.003,2,0,1,0,0,1,56.1911111529232
122,62.99044318,"Env1",0.002,0.003,0.98,0.007,0.002,0.005,2,0,1,0,0,1,63.0262644553978
124,48.51050523,"Env1",0.029,0.019,0.005,0.003,0.003,0.938,1,1,1,0,0,1,44.4629143824936
1,58.66812265,"Env2",0.528,0.048,0.008,0.394,0.003,0.015,1,1,0,1,0,1,58.4296782693362
5,59.98940552,"Env2",0.018,0.429,0.068,0.055,0.382,0.042,1,1,0,1,0,1,60.7161895734714
6,57.91461163,"Env2",0.073,0.89,0.024,0.004,0.002,0.004,2,0,0,1,0,1,65.1137126462902
7,63.58945971,"Env2",0.013,0.005,0.007,0.172,0.782,0.017,1,1,0,1,0,1,57.6588763990451
8,59.55040864,"Env2",0.005,0.004,0.013,0.192,0.77,0.012,1,1,0,1,0,1,61.6177339551734
10,54.64185504,"Env2",0.014,0.006,0.003,0.006,0.007,0.452,1,1,0,1,0,1,57.0804282023109
11,62.22139134,"Env2",0.003,0.005,0.272,0.004,0.008,0.004,2,0,0,1,0,1,65.7886001111372
12,48.16059552,"Env2",0.965,0.006,0.002,0.002,0.003,0.02,2,0,0,1,1,0,43.4152300999777
14,56.11236766,"Env2",0.949,0.003,0.037,0.005,0.002,0.002,2,0,0,1,1,0,57.0434719501783
18,64.09388159,"Env2",0.003,0.565,0.01,0.023,0.005,0.208,2,0,0,1,0,1,65.9919484806595
19,45.70601293,"Env2",0.686,0.007,0.007,0.005,0.005,0.045,1,1,0,1,1,0,45.8498616824845
20,58.73398034,"Env2",0.002,0.002,0.003,0.002,0.981,0.007,2,0,0,1,0,1,57.8014907826788
22,52.6045866,"Env2",0.694,0.046,0.01,0.011,0.158,0.007,2,0,0,1,0,1,47.203858129309
25,50.10543997,"Env2",0.898,0.006,0.003,0.003,0.003,0.004,2,0,0,1,1,0,43.7562562573642
26,68.5653625,"Env2",0.038,0.005,0.019,0.008,0.918,0.005,1,1,0,1,0,1,71.102552503936
28,58.62091806,"Env2",0.906,0.035,0.003,0.003,0.003,0.047,1,1,0,1,1,0,59.7445159762511
29,64.32923089,"Env2",0.008,0.013,0.01,0.002,0.904,0.009,2,0,0,1,0,1,64.6442849689566
30,59.45640936,"Env2",0.015,0.024,0.009,0.005,0.057,0.879,2,0,0,1,0,1,54.2608435630758
31,60.63494715,"Env2",0.003,0.002,0.005,0.032,0.947,0.006,1,1,0,1,0,1,59.8043051818359
32,50.89892271,"Env2",0.442,0.006,0.463,0.077,0.004,0.006,1,1,0,1,0,1,45.8547080272791
35,47.64454275,"Env2",0.363,0.151,0.008,0.003,0.024,0.059,2,0,0,1,1,0,51.0699214970469
37,48.68485143,"Env2",0.982,0.002,0.002,0.002,0.005,0.003,2,0,0,1,1,0,48.7900686231984
38,53.20608033,"Env2",0.585,0.11,0.25,0.004,0.035,0.008,1,1,0,1,1,0,62.2221836873744
41,46.09061113,"Env2",0.03,0.927,0.024,0.002,0.005,0.007,1,1,0,1,0,1,46.9169241747265
43,48.0050489,"Env2",0.567,0.003,0.154,0.004,0.057,0.212,2,0,0,1,1,0,55.0197719821465
44,60.77988184,"Env2",0.12,0.006,0.008,0.008,0.002,0.004,2,0,0,1,0,1,64.5026694025715
45,46.27793766,"Env2",0.068,0.104,0.199,0.005,0.003,0.007,2,0,0,1,1,0,55.3813677285339
46,48.25465194,"Env2",0.043,0.05,0.487,0.024,0.329,0.043,2,0,0,1,0,1,48.6017078105279
47,67.71688211,"Env2",0.002,0.004,0.003,0.003,0.026,0.008,2,0,0,1,0,1,70.646657256293
48,48.05583743,"Env2",0.952,0.008,0.007,0.01,0.009,0.009,2,0,0,1,1,0,54.0196883236876
52,52.34333125,"Env2",0.002,0.935,0.015,0.005,0.008,0.029,2,0,0,1,0,1,54.4435637947881
53,56.53355809,"Env2",0.371,0.07,0.007,0.002,0.017,0.008,1,1,0,1,0,1,63.3718143861208
55,57.05581093,"Env2",0.949,0.003,0.037,0.005,0.002,0.002,2,0,0,1,1,0,53.0591949793843
56,50.04304747,"Env2",0.005,0.794,0.036,0.003,0.021,0.056,2,0,0,1,0,1,49.8815554919026
57,53.25854102,"Env2",0.003,0.895,0.004,0.007,0.005,0.069,1,1,0,1,0,1,55.8277307741289
58,49.34992086,"Env2",0.641,0.187,0.005,0.035,0.004,0.122,2,0,0,1,0,1,51.6223132705397
60,59.61742669,"Env2",0.591,0.02,0.012,0.363,0.003,0.004,2,0,0,1,0,1,63.4679651508247
61,52.54150307,"Env2",0.751,0.041,0.132,0.014,0.048,0.008,1,1,0,1,1,0,51.1973000981419
62,49.63530868,"Env2",0.012,0.01,0.007,0.005,0.891,0.017,2,0,0,1,0,1,49.726356019589
64,57.55144838,"Env2",0.61,0.01,0.004,0.004,0.025,0.105,1,1,0,1,1,0,61.1173621054287
67,44.82909047,"Env2",0.133,0.594,0.256,0.004,0.004,0.005,2,0,0,1,0,1,44.6234210875147
69,64.38363378,"Env2",0.003,0.013,0.008,0.003,0.667,0.068,2,0,0,1,0,1,65.9218553766348
70,47.26990936,"Env2",0.005,0.98,0.005,0.002,0.002,0.003,2,0,0,1,0,1,51.0481413918564
71,55.36154591,"Env2",0.029,0.15,0.004,0.091,0.711,0.01,1,1,0,1,0,1,58.7850834786061
73,53.12564295,"Env2",0.752,0.003,0.032,0.203,0.003,0.002,2,0,0,1,1,0,57.2228134406004
74,49.26996516,"Env2",0.011,0.004,0.961,0.002,0.003,0.016,1,1,0,1,0,1,43.4884964632396
75,50.60863293,"Env2",0.005,0.003,0.004,0.914,0.004,0.056,2,0,0,1,0,1,56.5481592282776
76,53.65198057,"Env2",0.458,0.014,0.004,0.03,0.059,0.426,1,1,0,1,0,1,61.2493776336501
77,63.70369483,"Env2",0.009,0.003,0.961,0.002,0.011,0.004,2,0,0,1,0,1,63.8085869492288
78,62.14795099,"Env2",0.009,0.427,0.006,0.003,0.026,0.034,2,0,0,1,1,0,60.9552637343844
79,64.94962621,"Env2",0.009,0.004,0.004,0.002,0.881,0.043,2,0,0,1,0,1,65.1584598791392
82,71.04654606,"Env2",0.002,0.002,0.003,0.002,0.002,0.006,1,1,0,1,0,1,74.5929158538093
83,52.05267388,"Env2",0.964,0.003,0.004,0.021,0.002,0.003,2,0,0,1,1,0,52.3597412505666
84,57.38481661,"Env2",0.002,0.002,0.457,0.005,0.527,0.003,1,1,0,1,0,1,60.1385986289589
85,50.51348994,"Env2",0.004,0.002,0.01,0.979,0.002,0.002,1,1,0,1,0,1,47.8386748871388
87,70.30214531,"Env2",0.105,0.012,0.035,0.003,0.024,0.004,1,1,0,1,0,1,66.9571111464025
88,48.93070704,"Env2",0.746,0.187,0.009,0.005,0.006,0.045,2,0,0,1,1,0,47.6310842236716
89,60.88747804,"Env2",0.002,0.002,0.002,0.002,0.002,0.002,2,0,0,1,0,1,57.8912836255777
90,57.78758472,"Env2",0.975,0.002,0.014,0.002,0.002,0.002,2,0,0,1,1,0,61.4972559603876
91,48.38744826,"Env2",0.003,0.003,0.002,0.002,0.002,0.982,1,1,0,1,0,1,53.0282901464563
92,47.08594765,"Env2",0.985,0.005,0.002,0.002,0.002,0.002,2,0,0,1,1,0,43.3874302240782
93,60.64075967,"Env2",0.002,0.002,0.002,0.989,0.002,0.002,1,1,0,1,0,1,59.5891730320442
94,59.15313845,"Env2",0.007,0.004,0.004,0.03,0.798,0.155,1,1,0,1,0,1,58.4229171864261
95,45.54809247,"Env2",0.504,0.006,0.009,0.006,0.005,0.466,1,1,0,1,0,1,49.1741537465339
96,58.99715449,"Env2",0.009,0.046,0.006,0.003,0.005,0.926,1,1,0,1,0,1,59.5610828800949
97,63.48583681,"Env2",0.003,0.004,0.983,0.004,0.002,0.003,1,1,0,1,0,1,57.183970824779
98,46.40761191,"Env2",0.093,0.791,0.051,0.016,0.004,0.041,2,0,0,1,0,1,41.7886377919466
99,51.75141,"Env2",0.142,0.481,0.005,0.286,0.005,0.017,2,0,0,1,0,1,55.5976051655582
100,50.2508573,"Env2",0.916,0.006,0.004,0.003,0.004,0.003,2,0,0,1,1,0,49.1525394614528
101,58.08332292,"Env2",0.002,0.006,0.212,0.034,0.01,0.717,1,1,0,1,0,1,55.8757961944936
102,51.02294044,"Env2",0.005,0.004,0.003,0.975,0.008,0.004,1,1,0,1,0,1,44.9939824788179
103,65.54319637,"Env2",0.003,0.029,0.007,0.007,0.929,0.016,2,0,0,1,0,1,64.7894626678553
104,57.84485063,"Env2",0.003,0.981,0.003,0.002,0.004,0.004,1,1,0,1,0,1,60.2772907015704
105,54.21555563,"Env2",0.974,0.003,0.002,0.015,0.002,0.002,1,1,0,1,0,1,56.1288724734093
106,58.79205357,"Env2",0.002,0.005,0.004,0.02,0.909,0.055,2,0,0,1,0,1,65.8355275206621
107,47.29646433,"Env2",0.983,0.005,0.002,0.002,0.002,0.002,1,1,0,1,1,0,50.2905324044981
108,50.48762507,"Env2",0.905,0.066,0.009,0.002,0.003,0.01,1,1,0,1,1,0,52.6059283918524
109,59.06215099,"Env2",0.004,0.268,0.105,0.583,0.006,0.032,1,1,0,1,0,1,54.5340439996774
110,48.68767843,"Env2",0.688,0.011,0.004,0.107,0.004,0.172,2,0,0,1,1,0,45.7331556162111
111,65.51690213,"Env2",0.009,0.003,0.003,0.023,0.957,0.003,2,0,0,1,0,1,69.4555267191626
112,57.26454061,"Env2",0.004,0.006,0.006,0.383,0.013,0.103,1,1,0,1,0,1,56.7549090373423
114,50.51061601,"Env2",0.004,0.078,0.898,0.002,0.009,0.004,1,1,0,1,0,1,46.717333347861
115,66.32561882,"Env2",0.003,0.003,0.002,0.003,0.003,0.008,2,0,0,1,0,1,72.866000115489
117,48.67667732,"Env2",0.529,0.446,0.002,0.002,0.006,0.005,2,0,0,1,1,0,53.7904933638413
118,46.59120385,"Env2",0.052,0.932,0.003,0.003,0.003,0.005,1,1,0,1,0,1,47.4623783054824
119,51.35269925,"Env2",0.272,0.112,0.041,0.022,0.441,0.108,1,1,0,1,0,1,50.2516922772827
120,71.01621731,"Env2",0.006,0.003,0.245,0.204,0.509,0.008,2,0,0,1,0,1,70.4244008969044
121,59.11322727,"Env2",0.002,0.003,0.004,0.007,0.004,0.003,2,0,0,1,0,1,61.3494770844085
122,62.99044318,"Env2",0.002,0.003,0.98,0.007,0.002,0.005,2,0,0,1,0,1,60.2007473417777
124,48.51050523,"Env2",0.029,0.019,0.005,0.003,0.003,0.938,1,1,0,1,0,1,50.1553665409999
