"Taxa","blue","Env","pop1","pop2","pop3","pop4","pop5","pop6","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype"
114,50.51061601,"Env1",0.004,0.078,0.898,0.002,0.009,0.004,2,0,1,0,0,1,51.0309010915753
115,66.32561882,"Env1",0.003,0.003,0.002,0.003,0.003,0.008,1,1,1,0,0,1,69.5855681653516
117,48.67667732,"Env1",0.529,0.446,0.002,0.002,0.006,0.005,1,1,1,0,0,1,45.4183785031023
118,46.59120385,"Env1",0.052,0.932,0.003,0.003,0.003,0.005,2,0,1,0,0,1,49.2856224412911
119,51.35269925,"Env1",0.272,0.112,0.041,0.022,0.441,0.108,1,1,1,0,1,0,54.2791508712622
120,71.01621731,"Env1",0.006,0.003,0.245,0.204,0.509,0.008,2,0,1,0,0,1,76.1443109339404
121,59.11322727,"Env1",0.002,0.003,0.004,0.007,0.004,0.003,2,0,1,0,0,1,54.1418629763253
122,62.99044318,"Env1",0.002,0.003,0.98,0.007,0.002,0.005,1,1,1,0,0,1,63.3359710971289
124,48.51050523,"Env1",0.029,0.019,0.005,0.003,0.003,0.938,2,0,1,0,0,1,59.9370150724125
1,58.66812265,"Env2",0.528,0.048,0.008,0.394,0.003,0.015,1,1,0,1,1,0,55.0379074250514
5,59.98940552,"Env2",0.018,0.429,0.068,0.055,0.382,0.042,1,1,0,1,0,1,56.0338562929012
6,57.91461163,"Env2",0.073,0.89,0.024,0.004,0.002,0.004,1,1,0,1,0,1,56.3244230876427
7,63.58945971,"Env2",0.013,0.005,0.007,0.172,0.782,0.017,2,0,0,1,0,1,62.7705939256996
8,59.55040864,"Env2",0.005,0.004,0.013,0.192,0.77,0.012,1,1,0,1,0,1,60.4284456734127
10,54.64185504,"Env2",0.014,0.006,0.003,0.006,0.007,0.452,1,1,0,1,0,1,55.2709844788921
11,62.22139134,"Env2",0.003,0.005,0.272,0.004,0.008,0.004,2,0,0,1,0,1,63.9377848730638
12,48.16059552,"Env2",0.965,0.006,0.002,0.002,0.003,0.02,2,0,0,1,1,0,45.3909947442862
14,56.11236766,"Env2",0.949,0.003,0.037,0.005,0.002,0.002,1,1,0,1,1,0,47.9930826837522
18,64.09388159,"Env2",0.003,0.565,0.01,0.023,0.005,0.208,2,0,0,1,0,1,70.5342902299566
19,45.70601293,"Env2",0.686,0.007,0.007,0.005,0.005,0.045,2,0,0,1,1,0,45.7212948113437
20,58.73398034,"Env2",0.002,0.002,0.003,0.002,0.981,0.007,1,1,0,1,0,1,53.6624852859554
22,52.6045866,"Env2",0.694,0.046,0.01,0.011,0.158,0.007,2,0,0,1,1,0,56.2749088899183
25,50.10543997,"Env2",0.898,0.006,0.003,0.003,0.003,0.004,1,1,0,1,1,0,49.8880026116839
26,68.5653625,"Env2",0.038,0.005,0.019,0.008,0.918,0.005,1,1,0,1,0,1,69.2831553427729
28,58.62091806,"Env2",0.906,0.035,0.003,0.003,0.003,0.047,1,1,0,1,1,0,57.9729732229275
29,64.32923089,"Env2",0.008,0.013,0.01,0.002,0.904,0.009,2,0,0,1,0,1,71.0999114870931
30,59.45640936,"Env2",0.015,0.024,0.009,0.005,0.057,0.879,2,0,0,1,0,1,58.8370735887197
31,60.63494715,"Env2",0.003,0.002,0.005,0.032,0.947,0.006,1,1,0,1,0,1,61.5310187134794
32,50.89892271,"Env2",0.442,0.006,0.463,0.077,0.004,0.006,1,1,0,1,0,1,52.2616553232907
35,47.64454275,"Env2",0.363,0.151,0.008,0.003,0.024,0.059,1,1,0,1,0,1,44.6646472662115
37,48.68485143,"Env2",0.982,0.002,0.002,0.002,0.005,0.003,2,0,0,1,1,0,55.4512148719551
38,53.20608033,"Env2",0.585,0.11,0.25,0.004,0.035,0.008,2,0,0,1,0,1,47.5303874950036
41,46.09061113,"Env2",0.03,0.927,0.024,0.002,0.005,0.007,1,1,0,1,0,1,49.6542764664072
43,48.0050489,"Env2",0.567,0.003,0.154,0.004,0.057,0.212,2,0,0,1,0,1,47.4329935767903
44,60.77988184,"Env2",0.12,0.006,0.008,0.008,0.002,0.004,2,0,0,1,0,1,69.8804254049347
45,46.27793766,"Env2",0.068,0.104,0.199,0.005,0.003,0.007,1,1,0,1,0,1,46.2638336837642
46,48.25465194,"Env2",0.043,0.05,0.487,0.024,0.329,0.043,2,0,0,1,0,1,53.3141129117368
47,67.71688211,"Env2",0.002,0.004,0.003,0.003,0.026,0.008,1,1,0,1,0,1,72.1554359759486
48,48.05583743,"Env2",0.952,0.008,0.007,0.01,0.009,0.009,1,1,0,1,1,0,44.4841300015801
52,52.34333125,"Env2",0.002,0.935,0.015,0.005,0.008,0.029,2,0,0,1,0,1,58.1191234029461
53,56.53355809,"Env2",0.371,0.07,0.007,0.002,0.017,0.008,1,1,0,1,1,0,57.1031232871282
55,57.05581093,"Env2",0.949,0.003,0.037,0.005,0.002,0.002,2,0,0,1,1,0,57.8286079545113
56,50.04304747,"Env2",0.005,0.794,0.036,0.003,0.021,0.056,2,0,0,1,0,1,50.8194715130357
57,53.25854102,"Env2",0.003,0.895,0.004,0.007,0.005,0.069,1,1,0,1,0,1,55.2405931274833
58,49.34992086,"Env2",0.641,0.187,0.005,0.035,0.004,0.122,1,1,0,1,0,1,51.5125713142686
60,59.61742669,"Env2",0.591,0.02,0.012,0.363,0.003,0.004,1,1,0,1,1,0,61.7583963045995
61,52.54150307,"Env2",0.751,0.041,0.132,0.014,0.048,0.008,2,0,0,1,1,0,58.3402847660092
62,49.63530868,"Env2",0.012,0.01,0.007,0.005,0.891,0.017,1,1,0,1,0,1,54.1872274309533
64,57.55144838,"Env2",0.61,0.01,0.004,0.004,0.025,0.105,2,0,0,1,1,0,57.2607664034705
67,44.82909047,"Env2",0.133,0.594,0.256,0.004,0.004,0.005,2,0,0,1,1,0,49.5162128589443
69,64.38363378,"Env2",0.003,0.013,0.008,0.003,0.667,0.068,1,1,0,1,0,1,62.9351951210276
70,47.26990936,"Env2",0.005,0.98,0.005,0.002,0.002,0.003,1,1,0,1,0,1,52.2137548146244
71,55.36154591,"Env2",0.029,0.15,0.004,0.091,0.711,0.01,1,1,0,1,0,1,54.7248388024254
73,53.12564295,"Env2",0.752,0.003,0.032,0.203,0.003,0.002,1,1,0,1,1,0,43.2263581466637
74,49.26996516,"Env2",0.011,0.004,0.961,0.002,0.003,0.016,1,1,0,1,0,1,53.3216897258109
75,50.60863293,"Env2",0.005,0.003,0.004,0.914,0.004,0.056,1,1,0,1,0,1,49.0660805211236
76,53.65198057,"Env2",0.458,0.014,0.004,0.03,0.059,0.426,2,0,0,1,0,1,56.5080567320108
77,63.70369483,"Env2",0.009,0.003,0.961,0.002,0.011,0.004,1,1,0,1,0,1,65.4555177429535
78,62.14795099,"Env2",0.009,0.427,0.006,0.003,0.026,0.034,1,1,0,1,0,1,63.7736695877221
79,64.94962621,"Env2",0.009,0.004,0.004,0.002,0.881,0.043,2,0,0,1,0,1,72.6128536543725
82,71.04654606,"Env2",0.002,0.002,0.003,0.002,0.002,0.006,1,1,0,1,0,1,65.7352117923773
83,52.05267388,"Env2",0.964,0.003,0.004,0.021,0.002,0.003,1,1,0,1,1,0,53.4374476298108
84,57.38481661,"Env2",0.002,0.002,0.457,0.005,0.527,0.003,1,1,0,1,0,1,58.9041296351438
85,50.51348994,"Env2",0.004,0.002,0.01,0.979,0.002,0.002,1,1,0,1,0,1,44.4231731419868
87,70.30214531,"Env2",0.105,0.012,0.035,0.003,0.024,0.004,1,1,0,1,0,1,76.2940504166288
88,48.93070704,"Env2",0.746,0.187,0.009,0.005,0.006,0.045,1,1,0,1,0,1,55.9391457015983
89,60.88747804,"Env2",0.002,0.002,0.002,0.002,0.002,0.002,2,0,0,1,0,1,65.9599239605953
90,57.78758472,"Env2",0.975,0.002,0.014,0.002,0.002,0.002,1,1,0,1,1,0,57.2450218270687
91,48.38744826,"Env2",0.003,0.003,0.002,0.002,0.002,0.982,1,1,0,1,0,1,49.0633953952425
92,47.08594765,"Env2",0.985,0.005,0.002,0.002,0.002,0.002,2,0,0,1,1,0,50.6151372190376
93,60.64075967,"Env2",0.002,0.002,0.002,0.989,0.002,0.002,2,0,0,1,0,1,59.5863520600877
94,59.15313845,"Env2",0.007,0.004,0.004,0.03,0.798,0.155,1,1,0,1,0,1,58.5625383053177
95,45.54809247,"Env2",0.504,0.006,0.009,0.006,0.005,0.466,2,0,0,1,0,1,45.4615789061015
96,58.99715449,"Env2",0.009,0.046,0.006,0.003,0.005,0.926,2,0,0,1,0,1,63.3887421713432
97,63.48583681,"Env2",0.003,0.004,0.983,0.004,0.002,0.003,1,1,0,1,0,1,61.2556738830272
98,46.40761191,"Env2",0.093,0.791,0.051,0.016,0.004,0.041,2,0,0,1,1,0,50.7363640542144
99,51.75141,"Env2",0.142,0.481,0.005,0.286,0.005,0.017,2,0,0,1,0,1,53.390147382116
100,50.2508573,"Env2",0.916,0.006,0.004,0.003,0.004,0.003,1,1,0,1,1,0,49.418493837863
101,58.08332292,"Env2",0.002,0.006,0.212,0.034,0.01,0.717,2,0,0,1,0,1,53.8764320313928
102,51.02294044,"Env2",0.005,0.004,0.003,0.975,0.008,0.004,1,1,0,1,0,1,48.6543567933529
103,65.54319637,"Env2",0.003,0.029,0.007,0.007,0.929,0.016,1,1,0,1,0,1,65.3282804536167
104,57.84485063,"Env2",0.003,0.981,0.003,0.002,0.004,0.004,1,1,0,1,0,1,62.7571091250807
105,54.21555563,"Env2",0.974,0.003,0.002,0.015,0.002,0.002,2,0,0,1,1,0,56.4375471649192
106,58.79205357,"Env2",0.002,0.005,0.004,0.02,0.909,0.055,2,0,0,1,0,1,66.4408037615352
107,47.29646433,"Env2",0.983,0.005,0.002,0.002,0.002,0.002,1,1,0,1,1,0,46.2629420741137
108,50.48762507,"Env2",0.905,0.066,0.009,0.002,0.003,0.01,1,1,0,1,1,0,51.1197655999522
109,59.06215099,"Env2",0.004,0.268,0.105,0.583,0.006,0.032,1,1,0,1,0,1,64.2135913044839
110,48.68767843,"Env2",0.688,0.011,0.004,0.107,0.004,0.172,2,0,0,1,1,0,52.9159022058126
111,65.51690213,"Env2",0.009,0.003,0.003,0.023,0.957,0.003,1,1,0,1,0,1,66.6038819188478
112,57.26454061,"Env2",0.004,0.006,0.006,0.383,0.013,0.103,2,0,0,1,0,1,64.0589128290851
114,50.51061601,"Env2",0.004,0.078,0.898,0.002,0.009,0.004,2,0,0,1,0,1,53.212108613096
115,66.32561882,"Env2",0.003,0.003,0.002,0.003,0.003,0.008,1,1,0,1,0,1,74.0399799618974
117,48.67667732,"Env2",0.529,0.446,0.002,0.002,0.006,0.005,1,1,0,1,0,1,48.4870166413635
118,46.59120385,"Env2",0.052,0.932,0.003,0.003,0.003,0.005,2,0,0,1,0,1,48.0956391605081
119,51.35269925,"Env2",0.272,0.112,0.041,0.022,0.441,0.108,1,1,0,1,1,0,46.0445973868855
120,71.01621731,"Env2",0.006,0.003,0.245,0.204,0.509,0.008,2,0,0,1,0,1,69.9390705886374
121,59.11322727,"Env2",0.002,0.003,0.004,0.007,0.004,0.003,2,0,0,1,0,1,61.478563309667
122,62.99044318,"Env2",0.002,0.003,0.98,0.007,0.002,0.005,1,1,0,1,0,1,62.9405096557115
124,48.51050523,"Env2",0.029,0.019,0.005,0.003,0.003,0.938,2,0,0,1,0,1,48.3970345911408
